0,0.5161290322580645,0.0,0.2708333333333333
0,0.44086021505376344,0.0,0.22395833333333334
1,0.6171875,0.13821138211382114,0.5037593984962406
1,1.0,0.8015873015873016,0.9117647058823529
0,0.41935483870967744,0.0,0.2616822429906542
1,0.9270833333333334,0.2087912087912088,0.85
0,0.4928909952606635,0.0,0.2350230414746544
1,0.7087378640776699,0.2736318407960199,0.6619718309859155
1,0.8633879781420765,0.23595505617977527,0.7911111111111111
1,0.9606060606060606,0.8492307692307692,0.9298245614035088
1,1.0,0.9296296296296296,0.8546712802768166
0,0.6139240506329114,0.0,0.2983425414364641
1,0.9727626459143969,0.7936507936507936,0.9270833333333334
1,0.9628099173553719,0.6413502109704642,0.9098039215686274
1,0.7336683417085427,0.03608247422680412,0.4900990099009901
1,0.5138888888888888,0.0,0.25203252032520324
1,0.8451882845188284,0.27350427350427353,0.6437246963562753
1,0.485,0.0,0.24271844660194175
